female,gender_not_specified,male,not_cis,asexual,bi/pan/demi_sexual,heterosexual,homosexual,queer,income,casual_dating,non_romantic_relationship,serious_dating,basic_education,graduate,undergrad,rural_location,semi_urban_location,urban_location,air_zodiac_sign,earth_zodiac_sign,fire_zodiac_sign,water_zodiac_sign,age,bio_length,likes_received,emoji_usage_rate,message_sent_count
0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,32,384,63,0.27,75
0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,21,349,39,0.23,27
0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,45,377,182,0.36,16
0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,30,391,3,0.11,49
0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,34,327,128,0.2,78
0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,24,170,59,0.28,3
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,29,195,13,0.22,28
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,41,468,132,0.58,81
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,34,227,83,0.25,59
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,23,463,5,0.28,43
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,54,333,128,0.02,42
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,44,372,146,0.34,42
1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,57,290,188,0.21,47
0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,23,312,190,0.04,36
0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,56,167,105,0.1,0
0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,30,286,93,0.07,51
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,33,326,164,0.08,48
0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,36,266,41,0.47,91
0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,41,92,84,0.23,96
0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,29,171,100,0.26,48
0,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,59,55,185,0.36,14
0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,50,223,179,0.14,100
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,57,281,102,0.38,67
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,26,434,196,0.75,4
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,45,43,70,0.13,49
0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,44,104,71,0.35,73
0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,33,333,31,0.59,40
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,27,385,105,0.27,88
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,34,13,153,0.24,24
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,27,452,106,0.18,67
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,28,15,191,0.65,68
0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,53,13,127,0.12,72
0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,20,417,73,0.55,38
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,43,218,89,0.19,37
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,50,281,40,0.35,34
0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,42,386,35,0.2,64
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,34,243,142,0.06,97
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,57,35,102,0.72,84
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,50,475,58,0.25,62
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,25,224,165,0.31,74
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,53,84,39,0.53,31
0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,28,187,194,0.32,62
0,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,46,262,5,0.37,57
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,36,97,91,0.34,28
0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,55,172,123,0.22,23
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,58,57,82,0.06,82
0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,19,80,166,0.41,86
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,38,94,194,0.11,8
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,28,368,71,0.37,42
0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,36,288,102,0.2,21
0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,49,483,174,0.57,1
0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,35,87,143,0.48,96
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,54,360,84,0.24,13
0,0,0,1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,36,63,162,0.3,55
1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,31,361,185,0.38,100
0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,29,153,99,0.08,39
0,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,50,498,143,0.16,100
0,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,44,421,165,0.54,8
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,26,213,132,0.27,44
0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,18,90,57,0.07,60
0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,23,302,178,0.05,37
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,31,309,56,0.25,68
0,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,1,0,0,30,404,46,0.16,26
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,31,23,132,0.6,30
0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,49,192,186,0.24,3
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,43,187,17,0.35,3
0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,31,398,187,0.36,78
0,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,30,312,11,0.47,26
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,19,189,23,0.14,57
0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,59,265,45,0.15,8
0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,25,246,188,0.3,52
0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,46,210,120,0.09,23
0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,41,74,168,0.19,60
0,0,0,1,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,49,274,95,0.08,89
1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,50,422,4,0.75,51
0,0,1,0,0,0,0,1,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,45,322,84,0.46,74
0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,42,267,5,0.13,34
1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,32,437,102,0.3,28
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52,255,167,0.02,31
0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,42,404,44,0.25,100
0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,28,321,198,0.51,22
1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,39,268,117,0.33,79
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,26,291,68,0.22,86
0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,34,338,144,0.29,35
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,37,389,129,0.04,10
0,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,27,194,133,0.12,62
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,48,482,94,0.38,20
0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,31,381,173,0.18,2
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,37,391,8,0.05,82
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,48,4,138,0.16,57
0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,37,13,37,0.11,35
0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,35,286,71,0.05,11
0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,32,113,134,0.28,83
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,27,356,118,0.14,73
0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,19,323,43,0.18,99
0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,27,234,47,0.08,0
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,18,14,44,0.54,1
0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,27,275,158,0.14,57
0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,34,27,80,0.09,29
1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,55,356,161,0.44,79
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,32,99,163,0.44,76
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,35,410,6,0.03,78
0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,52,45,27,0.22,93
0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,57,406,82,0.41,45
0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,21,384,176,0.48,60
0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,40,180,156,0.48,76
0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,33,16,106,0.06,79
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,18,18,130,0.05,6
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,19,124,124,0.42,99
0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,39,420,126,0.5,78
1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,25,12,95,0.21,3
0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,59,323,197,0.29,75
0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,37,267,109,0.23,95
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,39,175,184,0.19,98
0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,46,311,29,0.09,3
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,27,447,96,0.18,74
0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,43,156,135,0.2,19
1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,23,92,75,0.19,86
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,23,215,125,0.11,63
0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,27,159,124,0.19,19
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,42,397,160,0.18,68
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,44,217,126,0.19,40
1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,28,277,172,0.41,44
0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,27,72,0,0.33,17
1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,33,93,66,0.44,38
0,0,0,1,0,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,34,30,50,0.19,15
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,54,445,62,0.18,13
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,37,126,126,0.16,7
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,43,447,171,0.49,22
0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,53,22,22,0.05,10
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,22,267,162,0.58,34
1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,22,456,143,0.19,31
0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,31,123,62,0.23,76
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,28,7,31,0.3,83
0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,28,96,127,0.59,17
1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,40,274,6,0.25,24
0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,31,219,143,0.06,77
0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,22,224,137,0.1,54
0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,58,141,117,0.41,21
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,21,352,32,0.38,63
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,41,403,126,0.13,62
0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,37,324,165,0.16,29
0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,38,100,63,0.84,9
0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,57,470,5,0.08,78
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,58,442,168,0.15,32
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,39,389,70,0.32,56
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,56,136,57,0.14,43
0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,31,173,145,0.3,99
0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,56,182,116,0.33,24
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,59,451,87,0.57,64
0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,55,367,75,0.21,84
1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,34,448,86,0.21,27
0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,51,121,199,0.43,94
0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,45,353,142,0.36,90
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,58,382,46,0.1,55
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,43,488,181,0.21,49
0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,28,146,174,0.06,14
0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,19,198,189,0.29,61
1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,27,192,176,0.13,4
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,41,66,77,0.25,34
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,40,455,95,0.05,58
0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,56,86,193,0.01,39
0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,23,38,174,0.1,76
1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,35,24,30,0.17,92
1,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,53,280,33,0.39,94
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,22,84,104,0.11,45
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,50,207,195,0.11,68
1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,37,415,86,0.64,75
0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,21,51,161,0.83,43
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,47,179,60,0.01,46
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,47,21,186,0.34,89
0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,39,190,41,0.14,14
1,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,43,369,140,0.51,64
0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,42,257,50,0.49,91
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,40,192,176,0.23,12
0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,47,261,155,0.18,11
0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,56,353,23,0.2,8
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,50,210,186,0.19,70
0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,34,189,104,0.22,93
0,0,0,1,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,29,204,56,0.29,14
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,54,3,27,0.44,85
0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,45,125,38,0.26,35
0,0,0,1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,34,366,181,0.48,95
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,47,131,150,0.07,46
1,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,57,426,70,0.03,61
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,18,330,46,0.49,8
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,52,436,40,0.16,88
0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,43,253,113,0.21,66
0,0,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,45,44,69,0.08,61
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,24,102,80,0.62,5
0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,29,428,188,0.2,4
0,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,35,446,150,0.45,22
0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,48,302,45,0.37,98
0,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,34,176,117,0.61,45
0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,53,245,44,0.03,80
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,31,3,114,0.16,50
0,0,0,1,0,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,47,251,195,0.43,39
0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,28,460,24,0.16,83
0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,20,372,133,0.48,11
1,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,54,337,190,0.56,19
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,20,243,196,0.22,50
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,20,379,14,0.29,90
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,33,241,11,0.22,16
0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,22,5,125,0.2,8
0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,47,7,144,0.1,60
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,38,330,177,0.37,55
1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,33,303,105,0.39,61
0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,51,134,20,0.27,39
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,21,77,25,0.06,37
1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,33,259,97,0.28,35
0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,30,233,84,0.31,25
0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,56,221,86,0.18,20
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,52,7,162,0.27,67
0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,43,35,40,0.13,40
1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,42,355,59,0.66,79
0,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,38,354,52,0.22,42
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,18,329,87,0.56,32
0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,51,26,170,0.07,71
0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,52,495,161,0.18,90
1,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,29,381,77,0.12,84
0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,39,376,161,0.24,77
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,30,492,119,0.27,42
0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,30,435,19,0.27,49
0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,40,274,41,0.58,90
0,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,21,11,145,0.36,12
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,21,345,119,0.12,31
0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,30,457,146,0.05,74
0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,54,400,98,0.6,93
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,46,50,37,0.09,78
0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,33,220,169,0.36,65
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,28,333,192,0.36,73
0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,45,283,56,0.06,13
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,42,273,44,0.47,26
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,52,194,5,0.18,58
0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,54,267,4,0.29,86
0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,39,276,155,0.28,31
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,46,65,77,0.4,32
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,38,320,194,0.16,80
